image_id,label,shape_area,shape_perimeter,shape_equiv_diameter,shape_eccentricity,shape_solidity,shape_extent,shape_circularity,shape_aspect_ratio,shape_major_axis,shape_minor_axis,intensity_mean,intensity_std,intensity_min,intensity_max,intensity_median,intensity_skew,intensity_kurt,intensity_p10,intensity_p90,intensity_entropy,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_ASM,glcm_energy,glcm_correlation,lbp_bin0,lbp_bin1,lbp_bin2,lbp_bin3,lbp_bin4,lbp_bin5,lbp_bin6,lbp_bin7,lbp_bin8,lbp_bin9
72,1,31677.0,1348.940258945177,200.8293032865865,0.6197776107016153,0.7276047409040793,0.5174543019096003,0.21876028271853762,1.274246533724196,243.11297288296686,190.78958933671103,39.350254127600465,19.20921817511279,3.0,146.0,37.0,0.573084461896654,-0.08716524582908214,16.0,66.0,6.210412796085629,3.0921064748484186,0.8597770485074624,0.7259234810859516,0.22319475367544234,0.4723503658346032,0.8080210943005546,0.031221390914543675,0.05805474003220002,0.06799886352874325,0.16519872462670077,0.22896738958866053,0.15424440445749282,0.08769769864570509,0.06338984120971052,0.06042238848375793,0.0828045585124854
73,0,11359.0,977.7604973744602,120.26108260217315,0.7664162860500842,0.6783922599139991,0.5211028534727957,0.14930865695900342,1.5567977319547393,190.03737961536086,122.06940934886062,31.046218857293777,12.65317709779586,0.0,105.0,31.0,0.4667332529442262,0.5415070427264901,15.0,47.0,5.672523442704177,1.6702915416679627,0.5126395689233272,0.829087790894332,0.22663925531410611,0.4758013800735947,0.8059009681139391,0.01611057311383044,0.05000440179593274,0.042609384628928604,0.11691169997358923,0.264812043313672,0.20996566599172461,0.09525486398450568,0.06717140593362092,0.0678756932828594,0.06928426798133638
74,1,21156.0,1538.57272657703,164.12390383005487,0.8900265127569601,0.6631974921630094,0.661125,0.11230713879162832,2.1934212845600642,290.2025940204989,132.30590769921565,88.96814142560031,27.437278312969273,5.0,220.0,89.0,0.18181564696296684,0.7118759268582693,54.0,122.0,6.834137125647912,13.443121315646508,1.8908128368844546,0.5690483416597821,0.10321700071877088,0.32098637990334833,0.7981488594599406,0.03790886746076763,0.07024012100586122,0.07714123652864435,0.14865759122707506,0.20391378332387974,0.16000189071658158,0.08985630553979958,0.07057099640763849,0.05289279636982416,0.08881641141992816
75,0,1919.0,242.86500705120545,49.430220375260085,0.9364008441082837,0.8814882866329812,0.6092063492063492,0.40884147821182504,2.8495526952671115,85.16050882783452,29.885570801789203,66.05106826472121,27.112920753053587,0.0,230.0,65.0,1.1881683146149198,4.473470950669433,34.0,97.0,6.709972450265992,19.11838526551251,2.4726277090146414,0.5213669337697916,0.10816665129619375,0.32726437456850377,0.551269844308278,0.04898384575299635,0.061490359562272015,0.08337675872850443,0.1532047941636269,0.1709223553934341,0.1255862428348098,0.09275664408546118,0.08337675872850443,0.07191245440333507,0.10838978634705576
76,1,29034.0,1086.1391770309006,192.2686582411203,0.8238952337974297,0.7795408779701973,0.6684932768465648,0.3092756857771922,1.764470901755722,275.75176570563923,156.28014348735064,54.47241165530068,16.451929724377266,4.0,166.0,55.0,0.47065464435949633,1.5382186016641963,33.0,75.0,6.063731316730042,3.072003956221671,0.712875906925453,0.7687828155028174,0.12011430752940777,0.34626288645508335,0.8702499713466082,0.017565612729902872,0.04625611352207756,0.04363849280154302,0.1328098091892264,0.29882207067575944,0.1967004201970104,0.08648481091134531,0.05803540676448302,0.055865536956671485,0.06382172625198043
77,1,28366.0,1214.0641046056783,190.0439762948503,0.8401644698429915,0.756487185641518,0.5385813017391965,0.2418381015582609,1.8438900319843672,277.99159148796576,150.76365003654547,61.371289572022846,27.175377614591568,3.0,197.0,63.0,0.031663875838793265,-0.5933107617900157,22.0,96.0,6.7493080906874106,5.5613127056818765,1.1038202337723033,0.6926079965499014,0.2009521143240719,0.4481985709342686,0.8553951128379587,0.041986885708242265,0.07159980258055418,0.07329196925897201,0.14464499753225693,0.18204893181978424,0.1415426919551576,0.09017838257068321,0.07999012902770923,0.07910879221603329,0.09560741733060707
78,1,17197.0,951.9503602129437,147.97263412810693,0.831431886090259,0.7102676358830332,0.5610400626386532,0.23847010900123736,1.7997695534636047,214.42083289581979,119.1379376782839,31.79647612955748,21.62077494709363,0.0,208.0,19.0,1.5524957859881576,4.091523802007309,15.0,65.0,5.751275071098939,3.6867050979804437,0.7826812071799103,0.7807433570662901,0.22159406569211165,0.4706289617829137,0.7423207803048453,0.029016688957376288,0.05727743211025179,0.04681049020177938,0.10612316101645636,0.12920858289236495,0.10804210036634297,0.07059370820491946,0.0729196952956911,0.30732104436820373,0.07268709658661394
79,0,5531.0,593.2447327281724,83.9183407958605,0.7669671212868255,0.7494579945799458,0.5794656888423259,0.19749028687184447,1.558393634821294,120.08209928800618,77.05504989551397,47.08551798951365,14.38203688606164,10.0,89.0,48.0,-0.21460692469781406,-0.9080539133922612,26.0,65.0,5.8459519568659175,3.186230292313366,0.7325308035406437,0.7841161136665009,0.17078852318469945,0.412899835576983,0.8264095355380447,0.018441511480744893,0.046646176098354725,0.04592297956969806,0.14735129271379496,0.25366118242632435,0.20701500632796963,0.10124751401193274,0.054239739649249684,0.056770927499548,0.06870367022238293
80,1,40975.0,2398.3332239514903,228.40969844891282,0.7019735771932354,0.6901285095919021,0.6719746789773193,0.08951787799544182,1.4040940799943604,311.8326869305342,222.0881715645341,78.16075655887737,13.397982870723105,26.0,232.0,77.0,1.2644604680102605,6.862392816580279,63.0,94.0,5.736824943184434,5.528390493722363,0.8717103177659372,0.7654858105123673,0.12305903253850384,0.35039114665356097,0.8691899568550691,0.024161073825503355,0.0636241610738255,0.05735204392922514,0.14501525320317266,0.2174496644295302,0.1721293471629042,0.09757169005491154,0.07187309334960341,0.06721171446003661,0.08361195851128737
81,1,50344.0,1877.8225099390856,253.1797220160948,0.7956486413926707,0.7725263933218758,0.6632501152756736,0.1794107663375263,1.650823165835152,361.31323506648016,218.8685272560321,44.981705863658036,16.633267382129922,0.0,211.0,43.0,0.5168913461121979,1.3128339063141503,26.0,66.0,6.073016499475166,2.4853444371907942,0.6731506188754158,0.7725458528303379,0.1294269113094128,0.35947832189938744,0.8598247987817498,0.019227713332273955,0.057166693151120294,0.05079056094072779,0.14106944223740664,0.2603289369140315,0.18264341331638329,0.09504608294930876,0.06525107262037184,0.059212617193707295,0.06926346734466868
